object_type,difference,object,category,blocker,assessment
indexes,staging_only,battle_spectator_media_private.epochs.epochs_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.listing_notices.listing_notices_case_reference_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.market_swap_cases.market_swap_cases_thread_idx,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,battle_spectator_media_private.consents.consents_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.market_tax_export_rows.market_tax_export_rows_export_id_seller_id_reporting_quarte_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,battle_spectator_private.links.links_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_order_idx,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.account_deletion_requests.account_deletion_one_open_request_idx,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,battle_spectator_private.presence.spectator_presence_match_expiry,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.market_swap_reservations.market_swap_reservations_thread_id_listing_id_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.market_pickup_handovers.market_pickup_handovers_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.market_payment_attempts.market_payment_attempts_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.market_pickup_messages.market_pickup_messages_sender_idx,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_seller_idx,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
indexes,staging_only,public.market_notifications.market_notifications_recipient_context_idx,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_tax_events.market_tax_events_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_seller_accounts.market_seller_account_audit_trigger,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.account_data_rights_audit.account_data_rights_audit_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_offers.market_reservation_delete_guard,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_confirmations.sale_only_no_new_swaps,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_listings.sale_only_listing,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.listing_notice_events.listing_notice_events_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_revisions.market_swap_revisions_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_offers.sale_only_offer,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_deals.zz_capture_market_contract_snapshot,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_financial_documents.market_financial_documents_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.marketplace_message_delivery_events.marketplace_message_delivery_events_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshot_tax_event,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_deals.sale_only_deal,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_revisions.sale_only_no_new_swaps,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_tax_export_rows.market_tax_export_rows_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.collection_items.block_restricted_collection_items,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_pickup_messages.block_restricted_pickup_messages,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_shipping_addresses.market_swap_shipping_addresses_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_listings.block_restricted_market_listings,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.collection_folders.block_restricted_collection_folders,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_orders.b07_set_shipping_due,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_deals.b07_guard_reserved_offer_deal_insert,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_listings.market_listing_seller_status_guard,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_listings.keep_moderated_listing_paused_trigger,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_notifications.trg_market_notification_v2_read_state,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_reservations.market_swap_reservations_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_listings.b07_guard_listing_offer_reservation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_confirmations.market_swap_confirmations_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_tax_exports.market_tax_exports_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_value_snapshots.market_swap_value_snapshots_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_stripe_events.market_stripe_events_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_threads.sale_only_no_new_swaps,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.battle_matches.battle_spectator_read_only,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_offers.block_restricted_market_offers,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_offers.market_offers_block_trade_only_money,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_swap_revision_items.market_swap_revision_items_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_seller_accounts.pause_listings_after_seller_restriction_trigger,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,public.market_orders.b07_release1_shipping_windows,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.market_withdrawals.market_withdrawals_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
triggers,staging_only,dv_market_private.user_data_export_events.user_data_export_events_immutable,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
policies,staging_only,public.market_offers.offers_delete_unreserved_only,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
policies,staging_only,public.market_seller_accounts.market_seller_accounts_read_safe,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
policies,changed,public / market_offers / offers_delete_buyer,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,staging_only,public.set_my_market_seller_type,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_marketplace_notice_status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.capture_market_tax_contract_event,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.market_checkout_seller_party,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.guard_reserved_offer_deal_insert_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.send_market_pickup_message_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.propose_market_swap_revision_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.is_market_owner_caller,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.require_market_buyer_type,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.market_checkout_product_snapshot,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.review_market_offer_checkout_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,battle_spectator_media_private.close_epoch,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.enforce_sale_only_offer,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_battle_spectator_media_publisher_admission,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.record_market_tax_remuneration,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_market_swap_evidence_mutation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.enforce_sale_only_deal,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.dv_collect_delete_empty_binder,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.advance_market_order_lifecycle_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.require_trade_eligibility,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.create_market_offer_v3,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.review_market_order_delivery_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.issue_market_financial_document,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_market_legal_schema_readiness_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.request_my_account_deletion,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_market_tax_export,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.apply_market_stripe_event,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_withdrawable_contracts,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.b07_tracking_complete_order,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.prepare_market_stripe_payment,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.release_fixed_price_market_offer_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.accept_fixed_price_market_offer_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.prepare_account_deletion_data,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.submit_marketplace_notice_appeal,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.require_pickup_message_context,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.create_market_swap_revision,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.respond_market_swap_problem_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.create_market_swap_proposal_v2,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.prepare_market_withdrawal_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.confirm_market_swap_pickup_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.guard_listing_during_offer_reservation_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.create_market_swap_pickup_code_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.market_tax_csv_field,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.reconcile_market_stripe_refund_evidence,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.submit_marketplace_listing_notice,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.review_market_price_offer_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_owner_market_delivery_reviews_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.list_battle_spectator_matches,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.register_market_stripe_test_account,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_market_payment_sandbox_status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.enforce_sale_only_listing,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.mark_market_stripe_onboarding_link_created,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.prepare_market_stripe_full_refund,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_notice_event_mutation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_market_tax_evidence_mutation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.account_deletion_blockers,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.leave_battle_spectator,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,battle_spectator_private.actor_session,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.b07_complete_order,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_money_offer_for_trade_only_listing,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,battle_spectator_private.viewer_count,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.review_market_checkout,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.propose_market_swap_revision_v2,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.set_marketplace_seller_onboarding_enforcement,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.mark_market_stripe_refund_submitted,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_market_pickup_conversation_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,battle_spectator_private.snapshot,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_swap_cases_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_payment_records,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.user_has_pickup_messages,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.capture_market_contract_snapshot,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.market_contract_classification,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.review_marketplace_notice_appeal,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_owner_access,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.open_market_swap_problem_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.join_battle_spectator,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_market_contract_snapshot_mutation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.complete_battle_spectator_media_revocation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_order_contract_documents,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.reserve_battle_spectator_media_viewer,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.mark_market_swap_shipped_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.set_battle_spectator_media_consent,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,battle_spectator_private.guard_match_write,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.submit_my_market_seller_onboarding,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.record_market_order_delivery_evidence_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.create_market_pickup_handover_code_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.export_my_duelvanta_data,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.generate_market_tax_export,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_battle_disputes_for_moderation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_data_rights_audit_mutation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.decide_marketplace_listing_notice,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_pending_battle_spectator_media_revocations,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.submit_my_marketplace_moderation_appeal,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.guard_market_listing_seller_status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.b07_add_workdays_de,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.claim_account_deletion_requests,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_order_b07_status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_marketplace_moderation_cases,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.normalize_market_notification_v2_read_state,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.finish_account_deletion_request,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.review_market_seller_onboarding,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.release_account_deletion_hold,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_restricted_account_mutation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
